Class,Buggy In Version
client/console/src/main/java/org/apache/syncope/client/console/notifications/MailTemplateDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/notifications/NotificationDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/pages/BasePage.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractLogsPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/AnyDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/AnyPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypeClassesPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypesPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/GroupDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/ParametersPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/Realm.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/RelationshipTypesPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/RoleDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/SchemaTypePanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/SecurityQuestionsPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/UserDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/panels/WorkflowTogglePanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/policies/AccountPolicyDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/policies/PasswordPolicyDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/policies/PolicyRuleDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/policies/PullPolicyDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/reports/ReportDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/reports/ReportTemplateDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/reports/ReportletDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/tasks/SchedTaskDirectoryPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyTogglePanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/ActionLinksPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/widgets/ApprovalsWidget.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/WizardMgtPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Groups.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Ownership.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Relationships.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Resources.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Roles.java,31
client/console/src/main/resources/org/apache/syncope/client/console/panels/TogglePanel.html,31
client/console/src/main/resources/org/apache/syncope/client/console/panels/WorkflowTogglePanel.html,31
client/console/src/main/resources/org/apache/syncope/client/console/topology/TopologyTogglePanel.html,31
common/lib/src/main/java/org/apache/syncope/common/lib/types/AnyEntitlement.java,31
common/lib/src/main/java/org/apache/syncope/common/lib/types/StandardEntitlement.java,31
core/logic/src/main/java/org/apache/syncope/core/logic/UserLogic.java,31
core/logic/src/main/java/org/apache/syncope/core/logic/init/EntitlementAccessor.java,31
core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/RoleTest.java,31
fit/core-reference/src/test/java/org/apache/syncope/fit/core/AuthenticationITCase.java,31
client/cli/pom.xml,29
client/cli/pom.xml,30
client/cli/pom.xml,31
client/enduser/pom.xml,29
client/enduser/pom.xml,30
client/enduser/pom.xml,31
deb/console/pom.xml,29
deb/console/pom.xml,30
deb/console/pom.xml,31
deb/core/pom.xml,29
deb/core/pom.xml,30
deb/core/pom.xml,31
deb/enduser/pom.xml,29
deb/enduser/pom.xml,30
deb/enduser/pom.xml,31
deb/pom.xml,29
deb/pom.xml,30
deb/pom.xml,31
fit/console-reference/pom.xml,29
fit/console-reference/pom.xml,30
fit/console-reference/pom.xml,31
fit/core-reference/pom.xml,29
fit/core-reference/pom.xml,30
fit/core-reference/pom.xml,31
fit/enduser-reference/pom.xml,29
fit/enduser-reference/pom.xml,30
fit/enduser-reference/pom.xml,31
installer/pom.xml,29
installer/pom.xml,30
installer/pom.xml,31
pom.xml,29
pom.xml,30
pom.xml,31
standalone/pom.xml,29
standalone/pom.xml,30
standalone/pom.xml,31
client/console/src/main/java/org/apache/syncope/client/console/commons/AnyTypeComparator.java,31
client/console/src/main/java/org/apache/syncope/client/console/rest/GroupRestClient.java,31
client/console/src/main/java/org/apache/syncope/client/console/tasks/TemplatesTogglePanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/AnyObjectDetails.java,31
