Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,ChgSet Size,Max ChgSetSize,Buggy,Num Bugs
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/ValidateProperty.html,283,640,320,320,1,1,320,320,241,241,No,0
1,daffodil/sub-projects/daffodil-lib/srcTest/daffodil/util/TestUtil.scala,26,64,32,21,2,2,32,21,41,33,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/sample/datatype/datatype-sample.jar,35,0,0,0,1,1,0,0,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/serialized-form.html,205,486,243,243,1,1,243,243,241,241,No,0
1,daffodil/bin/daffodil/exceptions/UnimplementedException.class,26,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/test/AZ.xsd,24,12,3,3,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/srcTest/LineCounter.scala,86,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/lib/icu4j-4_8_1_1.jar,52967,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpadelonearr_12.xsd,52,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/example-of-most-dfdl-constructs.dfdl.xml,243,594,280,235,9,4,263,235,80,36,No,0
1,daffodil/.settings/org.scala-ide.sdt.core.prefs,95,190,95,95,1,1,95,95,2,2,No,0
1,daffodil/test/AN000.in,1,4,1,1,1,1,0,0,136,136,No,0
1,daffodil/src-unused/daffodil/xml/GRDDLUtil.scala,134,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/flag-blue.png,10,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/ValidateProperty.ErrorHandlerPropertyId.html,266,604,302,302,1,1,302,302,241,241,No,0
1,daffodil/sub-projects/core/test/AM.xsd,200,808,0,0,2,2,-404,0,156,80,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/idea.png,8,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/smiley-angry.png,11,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/daffodil-lib/srcTest/daffodil/schema/annotation/props/TestGeneratedProperties.scala,252,542,267,177,4,1,263,177,37,18,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/overview-tree.html,142,324,162,162,1,1,162,162,241,241,No,0
1,daffodil/sub-projects/core/libsrc/icu4j-4_8_1_1-src.jar,14617,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/daffodil/util/CopyrightNotices.scala,61,146,72,68,2,1,71,68,16,8,No,0
1,daffodil/grddlTest/SimpleCSV.xsd,43,22,6,6,1,1,1,1,42,42,No,0
1,daffodil/lib/saxon-b9-1-0-8/saxon9.jar,49698,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/test-suite/ibm-contributed/dpaflstrmnum01.dfdl.xsd,58,146,73,73,1,1,73,73,44,44,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/DatatypeStreamingValidator.html,248,570,285,285,1,1,285,285,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/package-summary.html,168,384,192,192,1,1,192,192,241,241,No,0
1,daffodil/bin/daffodil/processors/input/BasicProcessor.class,41,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/BasicProcessor.scala,115,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/package-tree.html,142,324,162,162,1,1,162,162,241,241,No,0
1,daffodil/lib/xsom-20110101-SNAPSHOT.jar,3369,0,0,0,1,1,0,0,6,6,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$6.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/DFDL-Schema-Object-Model/exports/TypeRelatedClasses.png,120,0,0,0,4,3,0,0,464,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/rng/SAXSchemaReader.html,244,548,274,274,1,1,274,274,241,241,No,0
1,daffodil/srcTest/daffodil/parser/test/unit/VariableEncodingStreamReaderTest.scala,178,70,22,22,1,1,9,9,16,16,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/xerces/package-tree.html,132,304,152,152,1,1,152,152,241,241,No,0
1,daffodil/sub-projects/core/src-unused/daffodil/xml/CompressableElement.scala,491,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/NullProcessor.class,42,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/arguments/RequiredSingle$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/parser/regex/Regex.class,132,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/password.png,9,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$14.class,10,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/test-suite/ibm-contributed/dpacalbin100_01.dfdl.xsd,38,86,43,43,1,1,43,43,44,44,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/leaf.png,5,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/package-summary.html,243,538,269,269,1,1,269,269,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/com/thaiopensource/datatype/xsd/regex/java/package-tree.html,132,304,152,152,1,1,152,152,241,241,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$$anonfun$setTransitions$1.class,9,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/VariableMap$$anonfun$restore$1.class,8,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/frames.rng,101,222,111,111,1,1,111,111,241,241,No,0
1,daffodil/sub-projects/core/MCL/mcl.xsd,14,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/daffodil/schema/ComplexElement.scala,80,48,16,15,2,2,8,8,148,136,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$$anonfun$addAlternatives$2$$anonfun$apply$2.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/AG.dfdl.xml,47,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/examples-of-dfdl-schema-validation-errors.dfdl.xml,4,16,4,4,2,1,0,4,25,15,No,0
1,daffodil/updatedSrcTest/daffodil/processors/input/SchemaEscaping.scala,200,560,0,0,1,1,-280,0,136,136,No,0
1,daffodil/doc/DFDL-Schema-Object-Model/DFDLSchemaObjectModelv3.zargo,294,0,0,0,1,1,0,0,6,6,No,0
1,daffodil/sub-projects/core/test/AQ.dfdl.xsd,30,70,35,35,1,1,35,35,137,137,No,0
1,daffodil/sub-projects/core/lib/icu4j-localespi-4_8_1_1.jar,434,0,0,0,1,1,0,0,53,53,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/Validator.html,268,614,307,307,1,1,307,307,241,241,No,0
1,daffodil/sub-projects/core/.settings/org.scala-ide.sdt.core.prefs,95,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$11.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/.idea/inspectionProfiles/profiles_settings.xml,7,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/overview-tree.html,180,400,200,200,1,1,200,200,241,241,No,0
1,daffodil/lib/commons-codec-1.4.jar,483,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/canonicalize.xsl,228,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/lib/xalan.jar,22918,0,0,0,1,1,0,0,241,241,No,0
1,daffodil/srcTest/daffodil/processors/input/SaxonWorkingTest.scala,95,242,121,121,1,1,121,121,4,4,No,0
1,daffodil/sub-projects/core/src/xsd/AX.dfdl.xml,42,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/StringPropertyId.html,263,598,299,299,1,1,299,299,241,241,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/male2.png,8,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/lib/icu4j-4_8_1_1.jar,52967,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/parser/AnnotationParser.scala,883,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/enumerations/CalendarPatternKind.scala,37,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaspc121_01.dfdl.xsd,66,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/nrl/package-tree.html,132,304,152,152,1,1,152,152,241,241,No,0
1,daffodil/test/BE001.xml,14,52,13,13,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/full-6.png,20,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/src/daffodil/schema/annotation/Annotation.scala,130,94,36,36,1,1,25,25,136,136,No,0
1,daffodil/.project,23,134,45,23,4,2,23,23,450,300,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$$anonfun$parseAttributes$1.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/doc/DaffodilEvaluation.pdf,2858,0,0,0,1,1,0,0,1,1,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/schematron.rnc,156,334,167,167,1,1,167,167,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/Equal.html,191,438,219,219,1,1,219,219,241,241,No,0
1,daffodil/sub-projects/core/libsrc/xsom-20110101-SNAPSHOT-sources.jar,3082,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/arguments/ArgumentParser.class,102,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/allclasses-frame.html,42,98,49,49,1,1,49,49,241,241,No,0
1,daffodil/sub-projects/core/test/AL.dfdl.xsd,37,86,42,35,2,2,41,35,190,137,No,0
1,daffodil/sub-projects/core/grddlTest/SimpleCSV.xsl,28,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/joda-time-1.6-javadoc.jar,9728,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/.idea/encodings.xml,4,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/OptionParser.InvalidOptionException.html,212,482,241,241,1,1,241,241,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/Element.scala,37,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/VariableBinding.scala,40,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/Flag.html,204,466,233,233,1,1,233,233,241,241,No,0
1,daffodil/sub-projects/core/grddlTest/SimpleCSV.xsd,43,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test/AF001.xml,11,16,4,4,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/OptionArgumentFormatException.html,222,506,253,253,1,1,253,253,241,241,No,0
1,daffodil/src-unused/daffodil/xml/DBUtil.scala,406,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/xsd/AI.dfdl.xsd,32,74,0,0,3,2,-37,0,197,80,No,0
1,daffodil/sub-projects/core/test/AI.xsd,30,132,0,0,2,2,-66,0,156,80,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$19.class,10,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/enumerations/EscapeKind.scala,40,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test/AI000.xml,5,16,4,4,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/SchemaReaderLoaderSchemaReceiverFactory.html,242,544,272,272,1,1,272,272,241,241,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpadelone107_05.dfdl.xsd,43,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$$anonfun$getHiddenElement$1$$anonfun$apply$1$$anonfun$apply$2.class,15,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test/BC.dfdl.xsd,30,66,33,27,2,2,33,27,190,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/deprecated-list.html,123,288,144,144,1,1,144,144,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/exclude/form.rng,118,236,118,118,1,1,118,118,241,241,No,0
1,daffodil/MCL/GKS 4 Animation,89,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/processors/input/InputValueCalcTest.scala,323,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/internal/Assert.scala,91,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/nrl/package-summary.html,133,310,155,155,1,1,155,155,241,241,No,0
1,daffodil/bin/daffodil/arguments/MultipleValue$.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/com/thaiopensource/datatype/xsd/regex/java/RegexEngineImpl.html,236,540,270,270,1,1,270,270,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/enumerations/ZonedSignStyle.scala,37,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/internal/DebuggingInternalProcessor.class,29,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/rng/package-summary.html,141,326,163,163,1,1,163,163,241,241,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaextdeltxt101.dfdl.xsd,85,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/legacy.rng,450,1004,502,502,1,1,502,502,241,241,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/hourglass.png,8,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/exceptions/Assert.class,56,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/test-suite/ibm-contributed/dpadelonetrm_01.dfdl.xsd,54,126,63,63,1,1,63,63,44,44,No,0
1,daffodil/test/BE000.xml,10,36,9,9,1,1,0,0,136,136,No,0
1,daffodil/src/xsd/AM.dfdl.xml,197,406,202,201,2,1,201,201,75,42,No,0
1,daffodil/doc/DFDL-Schema-Object-Model/argouml-web-start.jnlp,94,192,96,96,1,1,96,96,6,6,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/Assertion.scala,48,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/com/thaiopensource/datatype/xsd/regex/Regex.html,185,428,214,214,1,1,214,214,241,241,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$15.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/DFDLAssertionException.scala,43,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/text/BooleanTextProcessor$$anonfun$makeIntoBoolean$6.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/deprecated-list.html,123,288,144,144,1,1,144,144,241,241,No,0
1,daffodil/src/daffodil/schema/BasicNodeResult.scala,33,4,1,1,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/parser/test/unit/Runner.scala,4,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/freemind_butterfly.png,12,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$InnerRegexCompiled$$anonfun$matches$1.class,16,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/index.html,38,78,39,39,1,1,39,39,241,241,No,0
1,daffodil/lib/xerces-2.11.0/xercesImpl.jar,11522,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/DFDLReservedKeywordException.scala,43,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/xsd/AT.dfdl.xsd,105,240,0,0,3,2,-120,0,197,80,No,0
1,daffodil/sub-projects/core/doc/DFDL-Schema-Object-Model/exports/SchemaDocumentHighlights.png,135,0,0,0,2,2,0,0,308,300,No,0
1,daffodil/sub-projects/core/src/daffodil/dsom/SchemaComponent.scala,373,6288,1814,350,26,4,484,350,392,137,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/female1.png,9,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/jing.html,165,434,217,217,1,1,217,217,241,241,No,0
1,daffodil/test/AA.xsd,31,134,37,37,2,1,7,37,12,6,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/resources/inherit.gif,1,0,0,0,1,1,0,0,241,241,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/full-5.png,9,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/smiley-neutral.png,13,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/InputExpressionProcessor.scala,89,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/daffodil-lib/srcTest/daffodil/util/TestXMLCatalogAndValidate.scala,336,1516,758,379,2,2,758,379,49,36,No,0
1,daffodil/bin/daffodil/processors/input/text/BooleanTextProcessor$$anonfun$makeIntoBoolean$3.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/.settings/org.eclipse.wst.xsl.core.prefs,12,24,12,12,1,1,12,12,10,10,No,0
1,daffodil/sub-projects/core/src/xsd/BF.dfdl.xsd,27,60,0,0,3,2,-30,0,197,80,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/text.rng,286,676,338,338,1,1,338,338,241,241,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$$anonfun$unescape$1.class,23,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/AI.dfdl.xml,32,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/examples-of-dfdl-schema-validation-errors.dfdl,85,392,98,98,2,1,0,98,25,15,No,0
1,daffodil/src/xsd/AX.dfdl.xml,42,96,47,46,2,1,46,46,75,42,No,0
1,daffodil/sub-projects/core/test/BF.dfdl.xsd,33,74,36,30,2,2,35,30,190,137,No,0
1,daffodil/src/daffodil/parser/xml/XMLOutputter.scala,11,30,15,15,1,1,15,15,136,136,No,0
1,daffodil/sub-projects/core/examples/example1-simple binary/schema.xsd,24,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/arguments/OptionalMultiple$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/parser/SchemaParser$$anonfun$eval$1.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/flag-pink.png,12,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/daffodil-lib/srcTest/daffodil/schema/annotation/props/TestPropertyRuntime.scala,82,200,100,99,2,1,100,99,32,18,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/image.png,677,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/bin/daffodil/debugger/DebugUtil$.class,33,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/daffodil-lib/srcTest/daffodil/util/TestSerializationAndLazy.scala,47,112,55,54,2,1,54,54,47,33,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$22.class,8,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/daffodil/util/Validator.scala,93,432,216,108,2,2,216,108,45,36,No,0
1,daffodil/src/daffodil/processors/ProcessorResult.scala,43,4,2,2,1,1,2,2,136,136,No,0
1,daffodil/bin/daffodil/BuildNumber.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/family.png,12,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/.externalToolBuilders/daffodil build.xml [Builder].launch,16,32,16,16,1,1,16,16,300,300,No,0
1,daffodil/test/AF002.xml,5,4,1,1,1,1,0,0,136,136,No,0
1,daffodil/bin/daffodil/processors/internal/SetVariable.class,32,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test-suite/ibm-contributed/dpaspc_41_83_04_01.dfdl.xsd,40,102,51,51,1,1,51,51,44,44,No,0
1,daffodil/bin/daffodil/exceptions/XPathEvaluationException$.class,7,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test/AF.dfdl.xsd,57,148,67,54,2,2,60,54,190,137,No,0
1,daffodil/sub-projects/core/test/AK.xsd,76,316,0,0,2,2,-158,0,156,80,No,0
1,daffodil/sub-projects/core/.idea/ant.xml,14,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/AJ.xsd,44,188,0,0,2,2,-94,0,156,80,No,0
1,daffodil/sub-projects/core/src/xsd/BA.dfdl.xml,62,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/daffodil/schema/DebuggingBasicNode.scala,49,8,2,2,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/schematron/package-frame.html,29,72,36,36,1,1,36,36,241,241,No,0
1,daffodil/libsrc/saxon-resources9-1-0-1.zip,95118,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/src/xsd/DFDL_part1_simpletypes.xsd,499,2284,571,571,2,1,0,571,25,15,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/back.png,9,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/overview-frame.html,36,88,44,44,1,1,44,44,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/text/NumberTextProcessor.scala,138,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/copying.html,54,142,71,71,1,1,71,71,241,241,No,0
1,daffodil/src-unused/daffodil/xml/CompressableElement.scala,491,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/ElementProcessingException.scala,46,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/examples/example2-simple text/shortSchema.xsd,19,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/BG.xsd,43,188,0,0,2,2,-94,0,156,80,No,0
1,daffodil/bin/daffodil/arguments/OptionalMultiple.class,32,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/grammar/Grammar.scala,132,724,271,89,7,3,180,89,153,53,No,0
1,daffodil/sub-projects/core/MCL/GKS 6 Objects and Scenes,219,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$16.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/male1.png,6,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/xml/sax/XmlBaseHandler.html,285,652,326,326,1,1,326,326,241,241,No,0
1,daffodil/sub-projects/core/test/testSuite.txt,58,232,58,58,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/parser/test/unit/SchemaParserTest.scala,292,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/VariableDefined$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/src/xsd/DFDLSubsetOfXMLSchema_v1_036.xsd,1580,6904,1726,1726,2,1,0,1726,25,15,No,0
1,daffodil/sub-projects/core/src/xsd/AL.dfdl.xml,31,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/help.png,9,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/bin/daffodil/processors/LastEmpty$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/xsd/XMLSchema.xsd,2364,5082,2541,2541,1,1,2541,2541,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/datatypes.rng,94,240,120,120,1,1,120,120,241,241,No,0
1,daffodil/MCL/mcl.xsd,14,36,18,18,1,1,18,18,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/StringOption.html,316,720,360,360,1,1,360,360,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/parser/xml/XMLOutputter.scala,11,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/help-doc.html,192,434,217,217,1,1,217,217,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/BuildNumber,35,86,0,0,2,2,-43,0,317,300,No,0
1,daffodil/bin/daffodil/arguments/RequiredSingle.class,23,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/test-suite/ibm-contributed/dpaspc83_01.dfdl.xsd,58,132,66,66,1,1,66,66,44,44,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/grammar/HowToUseJUnit.scala,63,0,0,0,1,1,0,0,53,53,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/xml/sax/ForkDTDHandler.html,259,592,296,296,1,1,296,296,241,241,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$15.class,8,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/srcTest/daffodil/schema/test/integration/HiddenElementTest.scala,201,638,194,149,2,1,69,45,23,16,No,0
