Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,AVERAGE LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,AVERAGE Churn,ChgSet Size,MAX ChgSetSize,AVERAGE ChgSetSize,Buggy,Num Bugs
1,metrics/src/main/java/org/apache/ivory/plugin/MonitoringPlugin.java,18,32,4,4,4.0,1,1,-8,0,-8.0,24,24,24.0,No,0
1,common/src/main/java/org/apache/airavat/oozie/coordinator/WORKFLOW.java,81,392,98,96,32.666666666666664,3,1,0,96,0.0,74,34,24.666666666666668,No,0
1,client/src/main/java/org/apache/ivory/client/IvoryCLIException.java,57,390,170,49,34.0,5,3,145,49,29.0,240,104,48.0,No,0
1,webapp/src/main/java/org/apache/ivory/monitoring/MonDemandClient.java,46,390,195,65,65.0,3,3,195,65,65.0,46,25,15.333333333333334,No,0
1,client/src/test/java/org/apache/ivory/entity/v0/TestFrequency.java,25,102,51,18,17.0,3,2,51,18,17.0,180,140,60.0,No,0
1,common/src/main/java/org/apache/ivory/security/IvoryLoginModule.java,63,320,160,80,80.0,2,2,160,80,80.0,24,12,12.0,No,0
1,retention/src/test/java/org/apache/falcon/retention/FeedEvictorTest.java,338,1770,438,386,146.0,3,2,-9,8,-3.0,530,289,176.66666666666666,Yes,2
1,rerun/src/main/java/org/apache/ivory/rerun/handler/RerunHandlerFactory.java,32,98,47,45,9.4,5,3,45,45,9.0,130,50,26.0,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/dataset/SubPartition.java,49,248,62,62,31.0,2,1,0,62,0.0,158,95,79.0,No,0
1,common/src/main/java/org/apache/ivory/converter/CoordinatorConverter.java,32,112,5,5,2.5,2,2,-46,0,-23.0,61,55,30.5,No,0
1,replication/src/test/java/org/apache/falcon/repliation/FeedReplicatorTest.java,41,28,7,4,2.3333333333333335,3,2,0,0,0.0,779,289,259.6666666666667,No,0
1,rerun/src/main/java/org/apache/falcon/rerun/policy/AbstractRerunPolicy.java,34,108,27,14,6.75,4,2,0,0,0.0,805,289,201.25,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/dataset/Defaults.java,148,844,211,108,42.2,5,1,0,108,0.0,202,95,40.4,No,0
1,oozie/src/main/java/org/apache/ivory/converter/AbstractOozieEntityMapper.java,275,10726,2848,266,39.55555555555556,72,6,333,154,4.625,1525,140,21.180555555555557,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/LateProcessType.java,140,4,1,1,1.0,1,1,0,0,0.0,55,55,55.0,No,0
1,client/src/main/java/org/apache/ivory/entity/v0/feed/LocationType.java,48,122,0,0,0.0,3,2,-61,0,-20.333333333333332,319,140,106.33333333333333,No,0
1,common/src/main/java/org/apache/airavat/entity/v0/LateProcessType.java,140,324,160,158,53.333333333333336,3,1,158,158,52.666666666666664,73,34,24.333333333333332,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/coordinator/DATAIN.java,168,752,188,188,94.0,2,1,0,188,0.0,118,66,59.0,No,0
